acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
6295,C_6295,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,63030.83,4,bank,,,,,,US,,,,,,
6296,C_6296,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,52530.86,4,bank,,,,,,US,,,,,,
6297,C_6297,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,88542.61,4,bank,,,,,,US,,,,,,
6298,C_6298,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,74182.33,4,bank,,,,,,US,,,,,,
6299,C_6299,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,52714.27,4,bank,,,,,,US,,,,,,
6300,C_6300,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,56870.78,4,bank,,,,,,US,,,,,,
6301,C_6301,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,85125.71,4,bank,,,,,,US,,,,,,
6302,C_6302,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,99263.22,4,bank,,,,,,US,,,,,,
6303,C_6303,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,96898.43,4,bank,,,,,,US,,,,,,
6304,C_6304,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,98080.61,4,bank,,,,,,US,,,,,,
6305,C_6305,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,72815.10,4,bank,,,,,,US,,,,,,
6306,C_6306,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,82947.38,4,bank,,,,,,US,,,,,,
6307,C_6307,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,54185.49,4,bank,,,,,,US,,,,,,
6308,C_6308,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,79407.05,4,bank,,,,,,US,,,,,,
6309,C_6309,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,86885.02,4,bank,,,,,,US,,,,,,
6310,C_6310,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,94882.73,4,bank,,,,,,US,,,,,,
6311,C_6311,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,54131.33,4,bank,,,,,,US,,,,,,
6312,C_6312,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,70692.71,4,bank,,,,,,US,,,,,,
6313,C_6313,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,63578.33,4,bank,,,,,,US,,,,,,
6314,C_6314,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,55769.62,4,bank,,,,,,US,,,,,,
6315,C_6315,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,61718.79,4,bank,,,,,,US,,,,,,
6316,C_6316,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,90029.08,4,bank,,,,,,US,,,,,,
6317,C_6317,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,77756.35,4,bank,,,,,,US,,,,,,
6318,C_6318,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,77374.59,4,bank,,,,,,US,,,,,,
6319,C_6319,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,61535.90,4,bank,,,,,,US,,,,,,
6320,C_6320,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,91279.77,4,bank,,,,,,US,,,,,,
6321,C_6321,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,74228.26,4,bank,,,,,,US,,,,,,
6322,C_6322,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,91727.26,4,bank,,,,,,US,,,,,,
6323,C_6323,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,71919.11,4,bank,,,,,,US,,,,,,
6324,C_6324,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,50086.92,4,bank,,,,,,US,,,,,,
6325,C_6325,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,61334.45,4,bank,,,,,,US,,,,,,
6326,C_6326,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,80445.64,4,bank,,,,,,US,,,,,,
6327,C_6327,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,58342.64,4,bank,,,,,,US,,,,,,
6328,C_6328,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,74225.67,4,bank,,,,,,US,,,,,,
6329,C_6329,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,79904.73,4,bank,,,,,,US,,,,,,
6330,C_6330,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,69532.88,4,bank,,,,,,US,,,,,,
6331,C_6331,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,51428.03,4,bank,,,,,,US,,,,,,
6332,C_6332,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,53098.97,4,bank,,,,,,US,,,,,,
6333,C_6333,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,90477.80,4,bank,,,,,,US,,,,,,
6334,C_6334,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,74751.93,4,bank,,,,,,US,,,,,,
6335,C_6335,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,54760.43,4,bank,,,,,,US,,,,,,
6336,C_6336,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,60250.76,4,bank,,,,,,US,,,,,,
6337,C_6337,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,66064.40,4,bank,,,,,,US,,,,,,
6338,C_6338,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,52760.86,4,bank,,,,,,US,,,,,,
6339,C_6339,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,80349.48,4,bank,,,,,,US,,,,,,
6340,C_6340,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,75038.63,4,bank,,,,,,US,,,,,,
6341,C_6341,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,88893.92,4,bank,,,,,,US,,,,,,
6342,C_6342,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,73827.56,4,bank,,,,,,US,,,,,,
6343,C_6343,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,77225.04,4,bank,,,,,,US,,,,,,
6344,C_6344,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,90196.57,4,bank,,,,,,US,,,,,,
6345,C_6345,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,91352.80,4,bank,,,,,,US,,,,,,
6346,C_6346,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,66318.45,4,bank,,,,,,US,,,,,,
6347,C_6347,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,54883.63,4,bank,,,,,,US,,,,,,
6348,C_6348,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,94877.61,4,bank,,,,,,US,,,,,,
6349,C_6349,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,88544.77,4,bank,,,,,,US,,,,,,
6350,C_6350,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,50980.88,4,bank,,,,,,US,,,,,,
6351,C_6351,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,53001.46,4,bank,,,,,,US,,,,,,
6352,C_6352,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,93180.86,4,bank,,,,,,US,,,,,,
6353,C_6353,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,70164.02,4,bank,,,,,,US,,,,,,
6354,C_6354,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,50272.29,4,bank,,,,,,US,,,,,,
6355,C_6355,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,78296.65,4,bank,,,,,,US,,,,,,
6356,C_6356,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,99813.85,4,bank,,,,,,US,,,,,,
6357,C_6357,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,99168.96,4,bank,,,,,,US,,,,,,
6358,C_6358,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,62211.85,4,bank,,,,,,US,,,,,,
6359,C_6359,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,86909.19,4,bank,,,,,,US,,,,,,
6360,C_6360,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,59273.64,4,bank,,,,,,US,,,,,,
6361,C_6361,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,90980.60,4,bank,,,,,,US,,,,,,
6362,C_6362,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,80752.03,4,bank,,,,,,US,,,,,,
6363,C_6363,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,90841.10,4,bank,,,,,,US,,,,,,
6364,C_6364,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,84371.50,4,bank,,,,,,US,,,,,,
6365,C_6365,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,91566.87,4,bank,,,,,,US,,,,,,
6366,C_6366,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,56873.85,4,bank,,,,,,US,,,,,,
6367,C_6367,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,63514.82,4,bank,,,,,,US,,,,,,
6368,C_6368,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,59340.94,4,bank,,,,,,US,,,,,,
6369,C_6369,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,56186.60,4,bank,,,,,,US,,,,,,
6370,C_6370,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,61101.94,4,bank,,,,,,US,,,,,,
6371,C_6371,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,54169.44,4,bank,,,,,,US,,,,,,
6372,C_6372,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,72464.26,4,bank,,,,,,US,,,,,,
6373,C_6373,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,67260.50,4,bank,,,,,,US,,,,,,
6374,C_6374,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,50443.56,4,bank,,,,,,US,,,,,,
6375,C_6375,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,59775.42,4,bank,,,,,,US,,,,,,
6376,C_6376,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,85115.98,4,bank,,,,,,US,,,,,,
6377,C_6377,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,52171.00,4,bank,,,,,,US,,,,,,
6378,C_6378,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,50929.94,4,bank,,,,,,US,,,,,,
6379,C_6379,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,92828.06,4,bank,,,,,,US,,,,,,
6380,C_6380,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,95752.16,4,bank,,,,,,US,,,,,,
6381,C_6381,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,51847.22,4,bank,,,,,,US,,,,,,
6382,C_6382,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,62992.99,4,bank,,,,,,US,,,,,,
6383,C_6383,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,67920.50,4,bank,,,,,,US,,,,,,
6384,C_6384,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,79048.80,4,bank,,,,,,US,,,,,,
6385,C_6385,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,81361.84,4,bank,,,,,,US,,,,,,
6386,C_6386,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,98220.84,4,bank,,,,,,US,,,,,,
6387,C_6387,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,63519.80,4,bank,,,,,,US,,,,,,
6388,C_6388,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,70080.44,4,bank,,,,,,US,,,,,,
6389,C_6389,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,68809.62,4,bank,,,,,,US,,,,,,
6390,C_6390,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,91928.82,4,bank,,,,,,US,,,,,,
6391,C_6391,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,59657.13,4,bank,,,,,,US,,,,,,
6392,C_6392,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,95464.69,4,bank,,,,,,US,,,,,,
6393,C_6393,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,83103.70,4,bank,,,,,,US,,,,,,
6394,C_6394,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,74460.12,4,bank,,,,,,US,,,,,,
6395,C_6395,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,85975.99,4,bank,,,,,,US,,,,,,
6396,C_6396,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,59835.89,4,bank,,,,,,US,,,,,,
6397,C_6397,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,52202.68,4,bank,,,,,,US,,,,,,
6398,C_6398,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,93273.06,4,bank,,,,,,US,,,,,,
6399,C_6399,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,67833.39,4,bank,,,,,,US,,,,,,
6400,C_6400,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,93671.97,4,bank,,,,,,US,,,,,,
6401,C_6401,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,81170.53,4,bank,,,,,,US,,,,,,
6402,C_6402,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,79105.02,4,bank,,,,,,US,,,,,,
6403,C_6403,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,94130.12,4,bank,,,,,,US,,,,,,
6404,C_6404,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,65192.19,4,bank,,,,,,US,,,,,,
6405,C_6405,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,69160.40,4,bank,,,,,,US,,,,,,
6406,C_6406,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,92239.95,4,bank,,,,,,US,,,,,,
6407,C_6407,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,95373.02,4,bank,,,,,,US,,,,,,
6408,C_6408,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,89289.33,4,bank,,,,,,US,,,,,,
6409,C_6409,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,95948.16,4,bank,,,,,,US,,,,,,
6410,C_6410,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,77522.55,4,bank,,,,,,US,,,,,,
6411,C_6411,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,58664.62,4,bank,,,,,,US,,,,,,
6412,C_6412,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,92411.77,4,bank,,,,,,US,,,,,,
6413,C_6413,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,94166.43,4,bank,,,,,,US,,,,,,
6414,C_6414,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,65209.58,4,bank,,,,,,US,,,,,,
6415,C_6415,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,83340.82,4,bank,,,,,,US,,,,,,
6416,C_6416,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,50940.28,4,bank,,,,,,US,,,,,,
6417,C_6417,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,96305.06,4,bank,,,,,,US,,,,,,
6418,C_6418,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,67356.74,4,bank,,,,,,US,,,,,,
6419,C_6419,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,78196.34,4,bank,,,,,,US,,,,,,
6420,C_6420,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,84206.24,4,bank,,,,,,US,,,,,,
6421,C_6421,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,91171.95,4,bank,,,,,,US,,,,,,
6422,C_6422,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,85348.83,4,bank,,,,,,US,,,,,,
6423,C_6423,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,66351.55,4,bank,,,,,,US,,,,,,
6424,C_6424,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,96532.74,4,bank,,,,,,US,,,,,,
6425,C_6425,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,61146.05,4,bank,,,,,,US,,,,,,
6426,C_6426,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,87345.74,4,bank,,,,,,US,,,,,,
6427,C_6427,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,75355.03,4,bank,,,,,,US,,,,,,
6428,C_6428,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,62672.16,4,bank,,,,,,US,,,,,,
6429,C_6429,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,75638.22,4,bank,,,,,,US,,,,,,
6430,C_6430,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,65745.89,4,bank,,,,,,US,,,,,,
6431,C_6431,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,76043.09,4,bank,,,,,,US,,,,,,
6432,C_6432,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,60427.77,4,bank,,,,,,US,,,,,,
6433,C_6433,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,63220.71,4,bank,,,,,,US,,,,,,
6434,C_6434,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,62230.71,4,bank,,,,,,US,,,,,,
6435,C_6435,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,93079.89,4,bank,,,,,,US,,,,,,
6436,C_6436,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,69576.71,4,bank,,,,,,US,,,,,,
6437,C_6437,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,92846.16,4,bank,,,,,,US,,,,,,
6438,C_6438,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,68937.95,4,bank,,,,,,US,,,,,,
6439,C_6439,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,66022.64,4,bank,,,,,,US,,,,,,
6440,C_6440,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,83205.39,4,bank,,,,,,US,,,,,,
6441,C_6441,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,70228.31,4,bank,,,,,,US,,,,,,
6442,C_6442,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,90935.43,4,bank,,,,,,US,,,,,,
6443,C_6443,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,82359.28,4,bank,,,,,,US,,,,,,
6444,C_6444,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,84990.53,4,bank,,,,,,US,,,,,,
6445,C_6445,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,98491.00,4,bank,,,,,,US,,,,,,
6446,C_6446,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,92246.64,4,bank,,,,,,US,,,,,,
6447,C_6447,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,67081.84,4,bank,,,,,,US,,,,,,
6448,C_6448,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,72970.56,4,bank,,,,,,US,,,,,,
6449,C_6449,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,93300.59,4,bank,,,,,,US,,,,,,
6450,C_6450,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,94639.19,4,bank,,,,,,US,,,,,,
6451,C_6451,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,76944.27,4,bank,,,,,,US,,,,,,
6452,C_6452,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,77284.90,4,bank,,,,,,US,,,,,,
6453,C_6453,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,54164.02,4,bank,,,,,,US,,,,,,
6454,C_6454,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,60637.76,4,bank,,,,,,US,,,,,,
6455,C_6455,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,55915.73,4,bank,,,,,,US,,,,,,
6456,C_6456,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,66265.39,4,bank,,,,,,US,,,,,,
6457,C_6457,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,50796.04,4,bank,,,,,,US,,,,,,
6458,C_6458,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,75386.30,4,bank,,,,,,US,,,,,,
6459,C_6459,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,50029.80,4,bank,,,,,,US,,,,,,
6460,C_6460,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,67984.85,4,bank,,,,,,US,,,,,,
6461,C_6461,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,55106.58,4,bank,,,,,,US,,,,,,
6462,C_6462,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,62158.31,4,bank,,,,,,US,,,,,,
6463,C_6463,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,83206.24,4,bank,,,,,,US,,,,,,
6464,C_6464,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,63224.24,4,bank,,,,,,US,,,,,,
6465,C_6465,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,50288.70,4,bank,,,,,,US,,,,,,
6466,C_6466,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,91278.89,4,bank,,,,,,US,,,,,,
6467,C_6467,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,76951.15,4,bank,,,,,,US,,,,,,
6468,C_6468,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,94129.60,4,bank,,,,,,US,,,,,,
6469,C_6469,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,63427.73,4,bank,,,,,,US,,,,,,
6470,C_6470,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,65990.26,4,bank,,,,,,US,,,,,,
6471,C_6471,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,51542.19,4,bank,,,,,,US,,,,,,
6472,C_6472,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,75380.30,4,bank,,,,,,US,,,,,,
6473,C_6473,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,94738.22,4,bank,,,,,,US,,,,,,
6474,C_6474,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,50089.30,4,bank,,,,,,US,,,,,,
6475,C_6475,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,78876.11,4,bank,,,,,,US,,,,,,
6476,C_6476,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,62016.67,4,bank,,,,,,US,,,,,,
6477,C_6477,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,84343.06,4,bank,,,,,,US,,,,,,
6478,C_6478,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,96273.24,4,bank,,,,,,US,,,,,,
6479,C_6479,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,74217.86,4,bank,,,,,,US,,,,,,
6480,C_6480,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,93838.12,4,bank,,,,,,US,,,,,,
6481,C_6481,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,69285.28,4,bank,,,,,,US,,,,,,
